location,date,total_cases,total_vaccinations
Asia,2021-06-07,52585945.0,1240443649.0
Asia,2021-06-08,52745266.0,1264200741.0
Asia,2021-06-09,52912121.0,1288601054.0
Asia,2021-06-10,53077578.0,1316936843.0
Asia,2021-06-11,53236047.0,1342700445.0
Asia,2021-06-12,53382897.0,1364611493.0
Asia,2021-06-13,53522477.0,1385421333.0
Asia,2021-06-14,53653522.0,1405205609.0
Asia,2021-06-15,53789195.0,1433665545.0
Asia,2021-06-16,53929268.0,1464123486.0
Asia,2021-06-17,54072248.0,1496502135.0
Asia,2021-06-18,54209217.0,1528985641.0
Asia,2021-06-19,54332668.0,1557200228.0
Asia,2021-06-20,54462056.0,1585113703.0
Asia,2021-06-21,54586521.0,1619657335.0
Asia,2021-06-22,54717699.0,1651991128.0
Asia,2021-06-23,54856975.0,1683914290.0
Asia,2021-06-24,54999790.0,1719634648.0
Asia,2021-06-25,55135666.0,1754888947.0
Asia,2021-06-26,55265022.0,1787730505.0
Asia,2021-06-27,55400147.0,1815565935.0
Asia,2021-06-28,55531732.0,1844140273.0
Australia,2021-02-15,28905.0,0.0
Australia,2021-02-16,28911.0,0.0
Australia,2021-02-17,28912.0,0.0
Australia,2021-02-18,28918.0,0.0
Australia,2021-02-19,28920.0,0.0
Australia,2021-02-20,28926.0,0.0
Australia,2021-02-21,28930.0,0.0
Australia,2021-02-22,28937.0,20.0
Australia,2021-02-23,28939.0,2879.0
Australia,2021-02-24,28947.0,6908.0
Australia,2021-02-25,28957.0,17500.0
Australia,2021-02-26,28965.0,25000.0
Australia,2021-02-27,28970.0,30000.0
Australia,2021-02-28,28978.0,31894.0
Australia,2021-03-01,28986.0,33702.0
Australia,2021-03-02,28996.0,41907.0
Australia,2021-03-03,29007.0,50840.0
Australia,2021-03-04,29021.0,61008.0
Australia,2021-03-05,29029.0,71867.0
Australia,2021-03-06,29034.0,76940.0
Australia,2021-03-07,29046.0,81345.0
Australia,2021-03-08,29061.0,86369.0
Australia,2021-03-09,29074.0,94908.0
Australia,2021-03-10,29090.0,106200.0
Australia,2021-03-11,29102.0,125000.0
Australia,2021-03-12,29112.0,135103.0
Australia,2021-03-13,29117.0,159294.0
Australia,2021-03-14,29130.0,162551.0
Australia,2021-03-15,29137.0,164781.0
Australia,2021-03-16,29154.0,182437.0
Australia,2021-03-17,29166.0,203557.0
Australia,2021-03-18,29183.0,226057.0
Australia,2021-03-19,29192.0,240754.0
Australia,2021-03-20,29196.0,253831.0
Australia,2021-03-21,29206.0,257019.0
Australia,2021-03-22,29211.0,282184.0
Australia,2021-03-23,29221.0,307525.0
Australia,2021-03-24,29230.0,355254.0
Australia,2021-03-25,29239.0,408410.0
Australia,2021-03-26,29252.0,460155.0
Australia,2021-03-27,29259.0,506465.0
Australia,2021-03-28,29276.0,511520.0
Australia,2021-03-29,29296.0,541761.0
Australia,2021-03-30,29304.0,597523.0
Australia,2021-03-31,29322.0,670349.0
Australia,2021-04-01,29333.0,744328.0
Australia,2021-04-02,29341.0,823611.0
Australia,2021-04-03,29348.0,828416.0
Australia,2021-04-04,29357.0,843182.0
Australia,2021-04-05,29365.0,844309.0
Australia,2021-04-06,29379.0,854983.0
Australia,2021-04-07,29385.0,920334.0
Australia,2021-04-08,29390.0,996145.0
Australia,2021-04-09,29396.0,1077511.0
Australia,2021-04-10,29405.0,1138866.0
Australia,2021-04-11,29419.0,1166568.0
Australia,2021-04-12,29429.0,1178302.0
Australia,2021-04-13,29450.0,1234681.0
Australia,2021-04-14,29469.0,1295672.0
Australia,2021-04-15,29484.0,1359665.0
Australia,2021-04-16,29499.0,1420577.0
Australia,2021-04-17,29519.0,1474558.0
Australia,2021-04-18,29533.0,1496912.0
Australia,2021-04-19,29556.0,1586556.0
Australia,2021-04-20,29576.0,1653286.0
Australia,2021-04-21,29594.0,1718107.0
Australia,2021-04-22,29638.0,1785338.0
Australia,2021-04-23,29653.0,1855601.0
Australia,2021-04-24,29663.0,1914047.0
Australia,2021-04-25,29680.0,1934077.0
Australia,2021-04-26,29717.0,1937485.0
Australia,2021-04-27,29750.0,1969337.0
Australia,2021-04-28,29773.0,2029544.0
Australia,2021-04-29,29798.0,2112285.0
Australia,2021-04-30,29811.0,2179544.0
Australia,2021-05-01,29824.0,2234844.0
Australia,2021-05-02,29838.0,2254074.0
Australia,2021-05-03,29850.0,2260615.0
Australia,2021-05-04,29865.0,2316969.0
Australia,2021-05-05,29884.0,2396314.0
Australia,2021-05-06,29893.0,2473529.0
Australia,2021-05-07,29906.0,2554531.0
Australia,2021-05-08,29922.0,2627725.0
Australia,2021-05-09,29931.0,2654338.0
Australia,2021-05-10,29938.0,2663221.0
Australia,2021-05-11,29946.0,2736107.0
Australia,2021-05-12,29955.0,2812486.0
Australia,2021-05-13,29957.0,2894770.0
Australia,2021-05-14,29964.0,2978265.0
Australia,2021-05-15,29975.0,3056797.0
Australia,2021-05-16,29978.0,3089184.0
Australia,2021-05-17,29983.0,3100137.0
Australia,2021-05-18,29992.0,3183324.0
Australia,2021-05-19,29995.0,3278854.0
Australia,2021-05-20,29999.0,3371728.0
Australia,2021-05-21,30003.0,3472874.0
Australia,2021-05-22,30007.0,3562495.0
Australia,2021-05-23,30019.0,3599964.0
Australia,2021-05-24,30029.0,3613053.0
Australia,2021-05-25,30046.0,3690622.0
Australia,2021-05-26,30063.0,3795280.0
Australia,2021-05-27,30074.0,3906668.0
Australia,2021-05-28,30083.0,4031539.0
Australia,2021-05-29,30096.0,4153149.0
Australia,2021-05-30,30105.0,4212899.0
Australia,2021-05-31,30118.0,4243600.0
Australia,2021-06-01,30124.0,4362739.0
Australia,2021-06-02,30137.0,4501444.0
Australia,2021-06-03,30141.0,4642703.0
Australia,2021-06-04,30157.0,4786362.0
Australia,2021-06-05,30173.0,4927607.0
Australia,2021-06-06,30191.0,5016352.0
Australia,2021-06-07,30205.0,5076413.0
Australia,2021-06-08,30210.0,5203977.0
Australia,2021-06-09,30225.0,5344862.0
Australia,2021-06-10,30228.0,5487670.0
Australia,2021-06-11,30234.0,5641008.0
Australia,2021-06-12,30248.0,5773924.0
Australia,2021-06-13,30262.0,5834746.0
Australia,2021-06-14,30273.0,5867299.0
Australia,2021-06-15,30286.0,5931245.0
Australia,2021-06-16,30301.0,6083320.0
Australia,2021-06-17,30309.0,6219330.0
Australia,2021-06-18,30322.0,6360666.0
Australia,2021-06-19,30331.0,6491476.0
Australia,2021-06-20,30355.0,6556029.0
Australia,2021-06-21,30366.0,6590741.0
Australia,2021-06-23,30404.0,6860276.0
Australia,2021-06-24,30424.0,6999198.0
Australia,2021-06-25,30457.0,7137632.0
Australia,2021-06-26,30499.0,7257605.0
Australia,2021-06-27,30528.0,7326320.0
Australia,2021-06-28,30560.0,7374666.0
Austria,2020-12-27,351892.0,737.0
Austria,2020-12-28,353484.0,2050.0
Austria,2020-12-29,355352.0,3675.0
Austria,2020-12-30,357902.0,5037.0
Austria,2020-12-31,360815.0,5047.0
Austria,2021-01-01,362911.0,5054.0
Austria,2021-01-02,364302.0,5062.0
Austria,2021-01-03,365768.0,5068.0
Austria,2021-01-04,367410.0,5190.0
Austria,2021-01-05,369721.0,6996.0
Austria,2021-01-06,372190.0,7848.0
Austria,2021-01-07,374730.0,11118.0
Austria,2021-01-08,376793.0,24204.0
Austria,2021-01-09,379071.0,28674.0
Austria,2021-01-10,380722.0,30916.0
Austria,2021-01-11,382258.0,36583.0
Austria,2021-01-12,383833.0,51497.0
Austria,2021-01-13,385750.0,67500.0
Austria,2021-01-14,389260.0,84394.0
Austria,2021-01-15,390788.0,102907.0
Austria,2021-01-16,392511.0,109783.0
Austria,2021-01-17,393778.0,115488.0
Austria,2021-01-18,394939.0,126969.0
Austria,2021-01-19,396425.0,153134.0
Austria,2021-01-20,398096.0,176875.0
Austria,2021-01-21,399798.0,196802.0
Austria,2021-01-22,401886.0,208460.0
Austria,2021-01-23,403512.0,211601.0
Austria,2021-01-24,404714.0,212862.0
Austria,2021-01-25,405723.0,214371.0
Austria,2021-01-26,407140.0,223106.0
Austria,2021-01-27,408781.0,231181.0
Austria,2021-01-28,410230.0,241133.0
Austria,2021-01-29,411730.0,256231.0
Austria,2021-01-30,413208.0,259945.0
Austria,2021-01-31,414398.0,261311.0
Austria,2021-02-01,415522.0,266019.0
Austria,2021-02-02,416763.0,283561.0
Austria,2021-02-03,418283.0,301843.0
Austria,2021-02-04,419801.0,322565.0
Austria,2021-02-05,421189.0,343936.0
Austria,2021-02-06,422522.0,353123.0
Austria,2021-02-07,423839.0,358173.0
Austria,2021-02-08,424896.0,367953.0
Austria,2021-02-09,426093.0,387532.0
Austria,2021-02-10,427562.0,409560.0
Austria,2021-02-11,429139.0,434407.0
Austria,2021-02-12,430870.0,461335.0
Austria,2021-02-13,432303.0,471818.0
Austria,2021-02-14,433487.0,473854.0
Austria,2021-02-15,434712.0,481003.0
Austria,2021-02-16,436139.0,495727.0
Austria,2021-02-17,437874.0,515542.0
Austria,2021-02-18,439841.0,535576.0
Austria,2021-02-19,441659.0,557086.0
Austria,2021-02-20,443536.0,570147.0
Austria,2021-02-21,445374.0,576148.0
Austria,2021-02-22,446644.0,583119.0
Austria,2021-02-23,448371.0,598117.0
Austria,2021-02-24,450376.0,618023.0
Austria,2021-02-25,452767.0,638168.0
Austria,2021-02-26,454860.0,667668.0
Austria,2021-02-27,457317.0,692849.0
Austria,2021-02-28,459440.0,702998.0
Austria,2021-03-01,460849.0,711906.0
Austria,2021-03-02,462769.0,737570.0
Austria,2021-03-03,465322.0,765763.0
Austria,2021-03-04,467646.0,793370.0
Austria,2021-03-05,470314.0,830742.0
Austria,2021-03-06,472871.0,858889.0
Austria,2021-03-07,475070.0,870823.0
Austria,2021-03-08,476980.0,882509.0
Austria,2021-03-09,479391.0,911079.0
Austria,2021-03-10,481919.0,940117.0
Austria,2021-03-11,484916.0,985011.0
Austria,2021-03-12,488042.0,1043811.0
Austria,2021-03-13,491065.0,1096269.0
Austria,2021-03-14,493568.0,1127052.0
Austria,2021-03-15,495464.0,1148229.0
Austria,2021-03-16,497889.0,1176899.0
Austria,2021-03-17,501224.0,1211489.0
Austria,2021-03-18,504581.0,1246472.0
Austria,2021-03-19,508096.0,1300736.0
Austria,2021-03-20,511440.0,1348207.0
Austria,2021-03-21,514153.0,1363765.0
Austria,2021-03-22,516565.0,1379804.0
Austria,2021-03-23,519980.0,1415691.0
Austria,2021-03-24,523269.0,1455514.0
Austria,2021-03-25,526393.0,1501820.0
Austria,2021-03-26,530288.0,1553158.0
Austria,2021-03-27,533786.0,1594635.0
Austria,2021-03-28,536465.0,1609230.0
Austria,2021-03-29,539541.0,1635979.0
Austria,2021-03-30,542542.0,1677508.0
Austria,2021-03-31,546229.0,1712909.0
Austria,2021-04-01,549592.0,1754971.0
Austria,2021-04-02,552729.0,1799046.0
Austria,2021-04-03,556012.0,1820867.0
Austria,2021-04-04,558755.0,1830948.0
Austria,2021-04-05,560972.0,1843520.0
Austria,2021-04-06,562907.0,1881874.0
Austria,2021-04-07,566008.0,1937786.0
Austria,2021-04-08,568914.0,2010695.0
Austria,2021-04-09,571616.0,2089354.0
Austria,2021-04-10,574755.0,2154763.0
Austria,2021-04-11,577007.0,2180704.0
Austria,2021-04-12,578950.0,2215865.0
Austria,2021-04-13,581263.0,2261042.0
Austria,2021-04-14,584205.0,2328606.0
Austria,2021-04-15,586883.0,2403143.0
Austria,2021-04-16,589299.0,2473536.0
Austria,2021-04-17,591347.0,2531083.0
Austria,2021-04-18,593423.0,2550284.0
Austria,2021-04-19,595540.0,2582057.0
Austria,2021-04-20,597566.0,2627464.0
Austria,2021-04-21,600089.0,2690806.0
Austria,2021-04-22,602494.0,2761749.0
Austria,2021-04-23,604823.0,2830215.0
Austria,2021-04-24,606954.0,2870381.0
Austria,2021-04-25,608979.0,2898187.0
Austria,2021-04-26,610545.0,2928956.0
Austria,2021-04-27,612170.0,2977051.0
Austria,2021-04-28,614510.0,3035442.0
Austria,2021-04-29,616739.0,3111725.0
Austria,2021-04-30,618870.0,3192544.0
Austria,2021-05-01,620485.0,3234492.0
Austria,2021-05-02,622110.0,3251144.0
Austria,2021-05-03,623201.0,3280471.0
Austria,2021-05-04,624595.0,3341805.0
Austria,2021-05-05,626239.0,3419826.0
Austria,2021-05-06,627484.0,3517361.0
Austria,2021-05-07,628817.0,3626397.0
Austria,2021-05-08,630050.0,3678567.0
Austria,2021-05-09,631076.0,3697223.0
Austria,2021-05-10,631896.0,3740522.0
Austria,2021-05-11,632766.0,3806701.0
Austria,2021-05-12,633960.0,3907297.0
Austria,2021-05-13,634893.0,3941272.0
Austria,2021-05-14,635780.0,4031478.0
Austria,2021-05-15,636424.0,4091409.0
Austria,2021-05-16,637097.0,4115406.0
Austria,2021-05-17,637573.0,4162667.0
Austria,2021-05-18,638155.0,4232240.0
Austria,2021-05-19,639054.0,4337841.0
Austria,2021-05-20,639616.0,4448632.0
Austria,2021-05-21,640293.0,4559829.0
Austria,2021-05-22,640876.0,4618468.0
Austria,2021-05-23,641380.0,4647756.0
Austria,2021-05-24,641740.0,4672367.0
Austria,2021-05-25,642138.0,4727203.0
Austria,2021-05-26,642583.0,4819672.0
Austria,2021-05-27,643168.0,4918773.0
Austria,2021-05-28,643709.0,5028644.0
Austria,2021-05-29,644207.0,5090764.0
Austria,2021-05-30,644586.0,5128813.0
Austria,2021-05-31,644815.0,5172295.0
Austria,2021-06-01,645152.0,5262569.0
Austria,2021-06-02,645552.0,5404858.0
Austria,2021-06-03,645834.0,5472634.0
Austria,2021-06-04,646167.0,5580852.0
Austria,2021-06-05,646438.0,5643430.0
Austria,2021-06-06,646800.0,5696549.0
Austria,2021-06-07,647079.0,5753685.0
Austria,2021-06-08,647322.0,5844509.0
Austria,2021-06-09,647688.0,5960687.0
Austria,2021-06-10,647971.0,6080732.0
Austria,2021-06-11,648187.0,6210626.0
Austria,2021-06-12,648387.0,6279519.0
Austria,2021-06-13,648620.0,6316878.0
Austria,2021-06-14,648732.0,6365360.0
Austria,2021-06-15,648849.0,6451217.0
Austria,2021-06-16,649002.0,6570078.0
Austria,2021-06-17,649181.0,6683589.0
Austria,2021-06-18,649309.0,6794651.0
Austria,2021-06-19,649445.0,6860338.0
Austria,2021-06-20,649576.0,6896633.0
Austria,2021-06-21,649670.0,6945737.0
Austria,2021-06-22,649728.0,7036460.0
Austria,2021-06-23,649845.0,7146888.0
Austria,2021-06-24,649922.0,7253655.0
Austria,2021-06-25,650016.0,7373470.0
Austria,2021-06-26,650192.0,7449634.0
Austria,2021-06-27,650261.0,7489867.0
Austria,2021-06-28,650324.0,7537771.0
Azerbaijan,2021-01-17,227273.0,0.0
Azerbaijan,2021-02-06,231022.0,65000.0
Azerbaijan,2021-03-01,234662.0,293360.0
Azerbaijan,2021-03-03,235333.0,337315.0
Azerbaijan,2021-03-09,237260.0,411496.0
Azerbaijan,2021-03-10,237775.0,428635.0
Azerbaijan,2021-03-11,238383.0,436849.0
Azerbaijan,2021-03-12,238959.0,443888.0
Azerbaijan,2021-03-13,239692.0,450316.0
Azerbaijan,2021-03-14,240295.0,453586.0
Azerbaijan,2021-03-20,245490.0,482664.0
Azerbaijan,2021-03-26,252680.0,510420.0
Azerbaijan,2021-04-01,263961.0,856363.0
Azerbaijan,2021-04-02,266322.0,889033.0
Azerbaijan,2021-04-03,268174.0,924813.0
Azerbaijan,2021-04-04,270735.0,947745.0
Azerbaijan,2021-04-05,271834.0,947947.0
Azerbaijan,2021-04-06,273869.0,982291.0
Azerbaijan,2021-04-07,276464.0,1025790.0
Azerbaijan,2021-04-08,279181.0,1069488.0
Azerbaijan,2021-04-09,281387.0,1111722.0
Azerbaijan,2021-04-10,283579.0,1153549.0
Azerbaijan,2021-04-11,285993.0,1177087.0
Azerbaijan,2021-04-12,287144.0,1177187.0
Azerbaijan,2021-04-13,289601.0,1212163.0
Azerbaijan,2021-04-14,291894.0,1243191.0
Azerbaijan,2021-04-15,294211.0,1271791.0
Azerbaijan,2021-04-16,296374.0,1299323.0
Azerbaijan,2021-04-17,298522.0,1325034.0
Azerbaijan,2021-04-18,300666.0,1337361.0
Azerbaijan,2021-04-19,301661.0,1337380.0
Azerbaijan,2021-04-20,303858.0,1352210.0
Azerbaijan,2021-04-21,305933.0,1366890.0
Azerbaijan,2021-04-22,307980.0,1381967.0
Azerbaijan,2021-04-23,309789.0,1396391.0
Azerbaijan,2021-04-24,311465.0,1412481.0
Azerbaijan,2021-04-25,313006.0,1423295.0
Azerbaijan,2021-04-26,313812.0,1423660.0
Azerbaijan,2021-04-27,315119.0,1440243.0
Azerbaijan,2021-04-28,316521.0,1456114.0
Azerbaijan,2021-04-29,317913.0,1471579.0
Azerbaijan,2021-04-30,319109.0,1488218.0
Azerbaijan,2021-05-01,320322.0,1505206.0
Azerbaijan,2021-05-02,321380.0,1516923.0
Azerbaijan,2021-05-04,322761.0,1536328.0
Azerbaijan,2021-05-05,323841.0,1566106.0
Azerbaijan,2021-05-06,324685.0,1593883.0
Azerbaijan,2021-05-07,325407.0,1626916.0
Azerbaijan,2021-05-08,326056.0,1661772.0
Azerbaijan,2021-05-09,326716.0,1687397.0
Azerbaijan,2021-05-10,327087.0,1687567.0
Azerbaijan,2021-05-11,327601.0,1705906.0
Azerbaijan,2021-05-12,328159.0,1727510.0
Azerbaijan,2021-05-13,328668.0,1748525.0
Azerbaijan,2021-05-14,328994.0,1761632.0
Azerbaijan,2021-05-15,329371.0,1777426.0
Azerbaijan,2021-05-16,329843.0,1795049.0
Azerbaijan,2021-05-18,330701.0,1834657.0
Azerbaijan,2021-05-19,331040.0,1863292.0
Azerbaijan,2021-05-20,331477.0,1891703.0
Azerbaijan,2021-05-21,331883.0,1924805.0
Azerbaijan,2021-05-22,332235.0,1961563.0
Azerbaijan,2021-05-23,332454.0,1986969.0
